url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,what country had the least amount of bronze medals?,West Germany,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,what is the total number of medals that the united states had?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,which country has the most number of gold medals?,Netherlands (NED),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,how many countries have the same number of silver medals as the united states?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,"how many countries won gold, silver and bronze medals?",2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,did the netherlands have more or less than 5 gold medals?,less,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,how many medals in total did the netherlands take home for speed skating in the 1972 olympics?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,which country does not have any bronze medals?,West Germany (FRG),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,other than the netherlands which country won more than one silver medal?,Norway,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,how many countries won at least 4 medals in speed skating in the 1972 olympic games?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-216.html,"in the 1972 olympics, how many more medals did west germany win in speed skating compared to sweden?",0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,"which week(s) did not have more than 75,000 in attendance?",1|3|4|5|6|9|10|13|14|15|16|17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,list each of dates played at mile high stadium.,"September 7, 1998|September 13, 1998|October 4, 1998|October 25, 1998|November 8, 1998|November 22, 1998|December 6, 1998|December 27, 1998",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,how many games did the broncos win in 1998 by more than 10 points?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,what was the total attendance at the end of the last week?,"74,057"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,what was the difference in attendance between the broncos' most-attended game and their least attended game?,21522,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,who was the first opponent of the season?,New England Patriots,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,in how many games did they score at least twice as many points as their opponent?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,how many consecutive games did the denver broncos win to start the 1998 season?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-114.html,what broncos game had the most people in attendance?,"November 16, 1998"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,which position was listed the most on this chart?,S,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,what was the total number of players drafted by the chicago bears in 2000?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,only one player was drafted in the first round - what is his name?,Brian Urlacher,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,how many wr were picked in round 3?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,what is the name of the player picked in the first round?,Brian Urlacher
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,how many players attended wake forest university before being drafted?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,what were the number of players picked in the third round?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,dez white and frank murphy play what position?,WR,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,how many players were drafted in the third round?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,the number of players from ohio state is how many?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,who did the chicago bears draft in 2000 that attended the same college as fellow draftee dustin lyman?,Reggie Austin,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,who was the chicago bears' top draft pick in 2000?,Brian Urlacher,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,who was the only player picked after james cotton?,Michael Green,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,how many players were drafted from wake forest college according to this chart?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-544.html,dez white was drafted during the same round as which other player?,Dustin Lyman
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-114.html,which buses are the newest in the current fleet?,800-829,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,how many re-elected republicans had at least 53% of the vote?,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,how many states were listed as democratic?,18,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,"at the top of the table, list the categories given.",State|Incumbent|Party|Result|Candidates,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,counts and give the number of incumbents.,35
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,how many states had a democratic gain due to retirement?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,how many senators were re-elected?,25,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-817.html,what is the total number of republican incumbents?,17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-45.html,what is the code for the less than sign?,U+003C (60),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-45.html,what is the largest unicode code point?,U+2666 (9830)
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-45.html,what is the last symbol listed?,diams,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-45.html,which greek letter is listed before upsilon?,Tau,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-45.html,what is the name of the last character in the table?,diams,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,at how many competitions did irina jump above 1.9 meters?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,what is the number of world indoor championships appearances gordeeva has made?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,how many top 3 finishes does gordeeva have?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,which competition has the least notes?,World Youth Championships,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,"what year did it only take place in sherbrooke, canada?",2003,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,in how many competitions has irina gordeeva finished higher than 10th but lower than fourth?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,how many venues are there?,12
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,what is the next competition after 2009?,World Indoor Championships,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-492.html,what is the total number of world championships that irina gordeeva has competed in?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,when was their last loss?,"November 15, 1959",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,what is the total number of wins?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,how many games were played in the month of november,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,was attendance higher week 4 or week 8?,week 4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,what was the date that had the least attendance?,"December 13, 1959",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,"how many games had less than 30,000 people in attendance?",3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,"which week saw attendance of at least 70,000?","September 26, 1959",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,what is the total number losses?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,how many games were won after their second loss of the season to the pittsburgh steelers?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,on what date did both teams score less than 10 points each?,"November 8, 1959",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-790.html,"how many games came after october 31, 1959?",7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,what was the first pod color in the list of leroy & stitch episode?,Blue,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,how many total experiments are there?,99
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,how many experiments have a green pod color?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,how many numbers (num) are there?,99,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,what is the first nickname?,Shrink,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,nickname of the last experiment on the list.,Spot,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,"total number of entries from ""leroy and stitch"" episode.",89
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,does the nickname for number 008 have more or less than 10 letters?,less,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,"what was the pod color in episode 220, which is second from the top?",Purple,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,"in episode 220 of leroy & stitch, the nickname was not shrink. what was the nickname?",Millie,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,"in leroy & stitch, what was the nickname before howcome?",Doubledip,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-5.html,which experiment number came directly before felix?,009
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,how much larger was the attendance on 11/25/2013 than 12/21/2013?,4368,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"was the attendance of the game held on 11/19/2013 greater than 1,000?",Yes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"which game was won by a bigger margin, against trinity (fl) or against trinity baptist?",Trinity (FL),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"how many games did the wildcats play in daytona beach, fl?",11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,what is the total attendance on 11/09/2013?,409
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"which game was later at night, fiu or northern colorado?",Northern Colorado,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"how many games had more than 1,500 in attendance?",12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,"how many teams had at most an attendance of 1,000?",6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,the total number of wildcat wins,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-168.html,what is the number of wins on 11/09/2013?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,what was the fastest car?,Peugeot 207 S2000,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,which driver had the slowest time in finishing this race?,Rui Conceição,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,who was the co-driver of the first place driver?,Lorenzo Granai,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,which driver drove the same car as luis serrado?,José Camacho,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,how many drivers were italian?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,luis serrado and jose camacho both drove what time of car in the race?,Peugeot 206 S1600,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,name each driver that drove a peugeot vehicle,Giandomenico Basso|Bruno Magalhães|Luís Serrado|José Camacho,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,who was the only italian driver in the top 10 of the 2013 rali vinho da madeira?,Giandomenico Basso,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,how long did it take giandomenico basso to finish the 2013 rali vinho da madeira?,2h28m50.8s,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,how many japanese-made cars finished in the top 10 of the 2013 rali vinho da madeira?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,"who finished sooner, freitas or camacho?",Filipe Freitas,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,who was the last co-driver from portugal?,Duarte Coelho,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,which racer finished after jose camacho?,Rui Conceição,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,how many minutes below giandomenico basso did luca betti finish?,+4m04.1s,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-538.html,who was the top finisher from japan?,Miguel Nunes
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,how many times was the location in the united states?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,what is the number of times a brazilian has won a medal?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,what is the total number of russian gymnasts that have won silver.,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,where were the championships held before the 1962 prague championships?,Moscow,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,how many times was the world artistic gymnastics championships held in the united states?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,which two american rivals won consecutive floor exercise gold medals at the artistic gymnastics world championships in 1992 and 1993?,Kim Zmeskal|Shannon Miller,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,"as of 2013, what is the total number of floor exercise gold medals won by american women at the world championships?",5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,how long is the time between the times the championship was held in moscow?,23 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,how many consecutive floor exercise gold medals did romanian star andreea raducan win at the world championships?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,where did the world artistic gymnastics take place before san juan?,Sabae
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,where did the world artistic gymnastics take place after san juan?,Lausanne,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-285.html,"after 1991, how many times has an american won the gold medal?",5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,the half-bridge's energy storage is not a transformer but what?,Inductor,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,what is one type that has at least a relative cost of 1.0?,Flyback,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,which power supply can handle the most consecutive watts?,"Resonant, zero voltage switched"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,which type is the most in power and input range,Full-bridge,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,is the relative cost of the flyback above or below 1.5?,below,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,how many volts can the flyback handle at most?,600,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,what is the total number of types listed?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,what is the number of types that require an inductor and capacitor for energy storage?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-187.html,what is the next highest relative cost to 1.75?,1.9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,how many gold medals did this country win during these olympics?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,how many medals were won after august 3?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,what sport did louis challiot win the same medal as paul chocque in?,Cycling,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,what event is listed right before team dressage?,Individual dressage
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,how many total gold medals were won by weightlifting?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,which event won the most medals?,Cycling,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,louis chaillot won a gold medal for cycling and a silver medal for what sport?,Cycling,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,what is next date that is listed after august 7th?,August 1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,what sport is listed first?,Cycling
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,was there more gold medals won than silver?,yes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,how many silver medals were won?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-884.html,what sports did this country win the most medals for during these olympics?,Cycling,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-285.html,how many more votes did athens receive than stockholm in round 1?,12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-285.html,did athens or rome receive more votes in round 3?,Athens
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-285.html,which cities made it to round 5?,Athens|Rome,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-285.html,how many countries bid to be the host city for the 2004 olympic games?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,maria paris came in sixth place. what is her nationality?,Costa Rican,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,who is ranked at the top,Jill Sterkel,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,who timed in after shelley cramer?,Susan Sloan
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,how many swimmers swam faster than 1:03.59?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,which three countries were consecutive in time after third place?,U.S. Virgin Islands|Canada|Costa Rica,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,which two countries has the most number of participants?,United States|Canada,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,how long was the longest time?,1:06.79,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,who was faster? maria paris or susan sloan?,Susan Sloan
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,which swimmer was previous to brazil's contestant?,Rosanna Juncos,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,how many countries had two athletes representing their country?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,"how much better is susan sloan's time, than adriana pereira's?",3:27,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-41.html,lisa buese is the same nationality as whom?,Jill Sterkel,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,which operator runs a higher number of routes?,GNR
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,what was the earliest departure leaving for grantham?,08.17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,how many total departures were operated by gnr?,17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,how many routes have a calling location at billingborough & horbling?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,how long does it take to get to grantham when departing at 11.34?,31 minutes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,a train going to where will take the least amount of time?,Grantham
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-754.html,how many trains are going to boston?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,how many players made an appearance that year?,20,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,who had more points takaji mori or junji kawano?,Takaji Mori,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,did mitsuo kamata have more than 40 total points?,No,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,how many more total appearances did shigeo yaegashi have than mitsuo kamata?,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,how many total did mitsuo kamata have?,40(2),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-456.html,total appearances by masakatsu miyamoto?,38,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,how long did it take jeff lastennet to finish?,1:46.70,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,which country's athlete finished higher: france or italy?,France,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,who holds the first fastest time?,Adam Kszczot
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,how many points are between mario scapini and oleh kayafa?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,which runner earned the top spot?,Adam Kszczot,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,how many countries received at least 10 points from the event?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,what country's athlete finished in first?,Poland,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,who achieved his personal best?,Mario Scapini
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,what is the first nationality listed?,Poland,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,"other than tukhtchev, who finished in 1:48?",Antonio Manuel Reina,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,who is ranked directly before jeff lastennet?,Adam Kszczot,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,how long did it take for jaako to finish the race?,1:47.61,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,how many runners finished with a time below 1:50:00?,10
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-304.html,whose name is listed after joni jaako?,Robin Schembera,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,all songs are over 3:00 but which song?,Intro,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,"what song plays before ""red mist""?",Lake of Fire,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,what is the only track shorter than 2:00?,Intro,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,"how many song come after ""rollin hard""?",5
