url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,how many times has guam been an opponent?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,how many times was guam an opponent?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,"where have they played more often, palau track and field stadium or the yap sports complex?",Palau Track and Field Stadium,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,"which date is listed after july 20th, 2012?",18 July 2012,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,"who was the last opponent on the list, chronologically?",Bangladesh
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,how many times has palau been an opponent?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,"who has been an opponent more often, guam or bangladesh?",Guam,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-376.html,what other venues are listed aside from cnmi?,"Dasarath Rangasala Stadium, Kathmandu|Yap Sports Complex, Yap|Palau Track and Field Stadium, Koror",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,who was the top ranked competitor in the race?,Sven Kramer,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,how many competitors were from france?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,what country did the last person on the list come from?,Germany,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,how many runners took 2 minutes at the most to run 1500 meters?,20,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,what is the number of 1500 meter runners that came from italy?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,"lavia is ranked 6, but who is ranked above it?",Netherlands,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,what is the total number of points obtained by the top 5 runners on the list?,191.442
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,how many athletes have their time below the 1:55 marking?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,who is the last athlete?,Moritz Geisreiter,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,how many athletes finished the race under 1:56?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-726.html,which competitor finished last in the race?,Moritz Geisreiter,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what was his greatest number of wins in a year?,4
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what is the difference between his greatest amount of yearly winnings and his least?,"$601,860",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what is the last year steve grissom had at least one win?,1996,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,for how many year was grissom ranked a in a top 10 position in the nationwide series?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what is the first year steve grissom had a top 5 finish in the nation wide series?,1988,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,how many times was his average start below 20?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what was the greatest number of years that grissom racing enterprises had consecutive wins?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what is the difference between the greatest winnings and the least winnings?,"601,860",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,how many times was his average finish below 18?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,"how many teams earned winnings above $100,000 between 1986-1996?",5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,what is the difference between the average start time in 1986 and the average in 2009?,22
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-424.html,in his first year participating in the nationwide series how much money did grissom win?,$535,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,how many chevrolets finished in the top ten?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,the number of cars finishing in the top ten for braun racing.,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,how many chevrolets were in the top 10?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,the percent of toyotas in the top ten.,30
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,how many toyotas were there in the top 10 finishes?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,which driver earned 4th place?,Carl Edwards,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,who placed first in the race?,Jason Leffler,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,did scott wimmer place before or after carl edwards?,after,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,who was the first driver to finish?,Jason Leffler
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,did jason leffler race for braun racing or michael waltrip racing?,Braun Racing,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,which driver was ranked first in the top ten?,Jason Leffler,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,which drivers placed before carl edwards?,Jason Leffler|Greg Biffle|David Reutimann,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,who was the only driver to place for joe gibbs racing?,Aric Almirola,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-131.html,how many chevrolets were in the top 10 results?,4
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,who directed the series directly before john reardon?,Gerry Poulson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,how many episodes in series 10 did fran carroll write?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,john reardon and simon j. sharkey respectively directed and wrote how many episodes in the series?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,who was the first episode of series 10 written by?,Simon J. Sharkey,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,how many episodes aired before 1998?,10
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,who directed the first episode?,Frank W. Smith,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,"how many episodes aired before the one on november 9, 1997?",6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,can you list each of the writer's last names in alphabetical order?,Carroll|Humphries|McKay|Sharkey,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,which director worked on the most episodes?,John Reardon,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,how many total aired in 1997?,10
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,neil mckay wrote the episode on november 16. who wrote the previous one?,Fran Carroll,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-233.html,on what date did the last episode in series 10 originally air?,"February 22, 1998 (1998-02-22)",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,name the only team whose percentage change was positive.,Otsuka Pharmaceuticals,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,list the top 5 teams within highest total.,Honda Motor|SC Tottori|NTT West Kumamoto|Ehime FC|Tochigi SC,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,who had the highest single game attendance of the team's averaging less than 500?,ALO's Hokuriku
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,the team that is last in terms of total,Kokushikan University,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,who had the the lowest single game attendance?,Kokushikan University,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,what number represents the most fans to attend a japanese football league game in 2001?,"13,178",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,"which team recorded a higher average attendance in the japanese football league in 2001, jatco fc or ykk fc?",YKK FC,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,the team to finish first after denso sc,Kyoken Kyoto
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,"which team has their high as 1,198?",Yokogawa FC,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,which team comes last in attendance?,Kokushikan University,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,which team has the most in attendances?,Honda Motor,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,how many teams had a total attendance above 8000?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-561.html,which japanese football league team had the highest total attendance after honda motor and sc tottori in 2001?,NTT West Kumamoto
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,how long was his professional career?,19 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,in what year did he win the most titles?,1990,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,how many years did he win at least 3 times?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,when was stephen hendry's first uk championship win?,1989,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,what did he do more - win or finish as a runner-up?,Win
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,in what year did stephen henrdy win his first title?,1987,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,which opponent has stephen hendry competed against most often?,Steve Davis,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,what is the total number of grand prix victories by stephen hendry?,36,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-399.html,how many runner-ups were there in 1990?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,which nation is the most represented by the 20 scorers?,England
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,how many scorers from england scored above 15 points?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,how many players were from england?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,who has scored the most points this in the 2007 women's six nations championship?,Karen Andrew,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,mel berry scored the same amount of points as which other english competitor?,Georgia Stevens,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,lucy millard and lynsey harley were both from which nation?,Scotland
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,how many of the top ten women from the 2007 women's six nations championship played for england,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,who was ranked number 20 in the women's 2007 women's six nations championship?,Mel Berry,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,how many points did the france 2007 women's six nations championship have all together in the top 20 players?,75,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-663.html,what is the total number of points scored by all scorers from france?,75,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-131.html,which touchstone energy 300 top 10 driver also came in first at the auto club 300?,Matt Kenseth
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-131.html,which driver came in first place during the bellsouth mobility 320 but last place in the carquest auto parts 300?,Jeff Green,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,in which country did thierry tulasne win his last singles title?,Switzerland,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,"what are the total games won against claudio pannata on june 10,1985 in bologna,italy?",1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,what is thierry tulasne number of clay court titles?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,how many tournaments were played indoor?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,how many singles finals did thierry tulasne win against swedish opponents?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,who was the opponent in the last tournament?,Henri Leconte,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,what were the total number of times the championship was held in italy?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,in which country did thierry tulasne win 2 consecutive titles in 1985,Italy,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,who is the only player to be listed twice as an opponent in the finals?,Andrés Gómez
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,which surface was used the least?,Indoor,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,how many were played before 1985?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,how many indoor titles did therry tulasnewin?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,which month were the most championships played?,September,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,how many atp tour titles did thierry tulasne win?,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-60.html,what was the most common month of the year in which the atp tour was held?,September,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,number of losses,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,how many times did brazil score during the game on november 6th?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,total number of wins,15,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,what year has the highest scoring game?,1968
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,the most goals scored by brazil in a game,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,how many times did brazil play against argentina in the international friendly competition?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,name the first competition ever played by brazil.,Taça Rio Branco,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,what is the top score ever scored by the brazil national team?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,what is the number of countries they have played?,11
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,how many matches are wins?,15,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,what's the total number of ties?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,who played brazil previous to the game on june 30th?,Yugoslavia,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,who was the top goal scorer?,Tostão,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-648.html,"during the season, brazil lost ______ number of times.",5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,who only completed 7 laps?,Nardi et Co.,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,did automobili osca or david brown make the most laps?,Automobili O.S.C.A.,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,which team had the most number of laps?,Automobili O.S.C.A.,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,what team did not complete a single lap?,Automobiles Panhard et Levassor,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,how many finished more than 150 laps?,6
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,how many laps did scuderia ferrari with driver robert manzon complete?,177,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,was the team that had the most laps above or below 250?,Below,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,which country has produced the most drivers?,France,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,what is the total number of laps completed by german teams?,152,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,which country had the greatest number of laps completed?,Italy
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,did peter whitehead finish before or after robert manzon?,after,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,what country had the most drivers that did not finish?,France,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-218.html,how many teams are from great britain?,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-218.html,what is the name of the cable television station that broadcast games after ontv?,Dodgervision,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-218.html,when did the games start being broadcast on local television?,1950
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,how long did it take for silva to finish the half marathon?,1:00:28,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,how many seconds was the 400 m event run for the record?,44.31,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,who is the only mexican competitor to set a record in boston?,Andrés Espinosa,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,how many times does arturo barrios appear on this list?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,what is the first event on the chart?,100 m
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,how many meters did mario cota throw the discus to set their record?,60.45 m,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,which event is last on the chart,4x400 m relay,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,how long was the record for the 20000m walk by bernardo segura?,1:17:25.6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,has the hammer or the discus been thrown farther?,Hammer,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,"what is the total amount of time it took the competitors of the 100, 200, and 300 meter race to complete the race?",63.44
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-819.html,who was the top finisher of the 20 km (road)?,Juan Carlos Romero,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what boat builder created the hie after the hirondelle?,"Williams & Nixon, Deganwy",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,"what is the oldest ship of these three: highlea, hijack or hi-falutin?",Highlea,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,how many boat builders are listed?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,which year saw the most ships produced?,1961
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what is the number of keelboats built between 1958-1962?,51,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,how long has the highlander been lying in heswall boat yard according to the table?,10 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,"which of highlight, hilary and hilbre was not built in 1959?",Hilbre,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,which boat builder is the most popular?,"Enterprise Boat Company, Rock Ferry",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what is the difference in years between the hippo and hijack?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what was the last known whereabouts of the higgler?,Polperro,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,"a boat was set on fire and destroyed in nevin, in 1995 after a dispute with local fishermen. what was her name?",Hijack,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what was the first year that hilbre island one design keelboats were built?,1958,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-33.html,what is the total amount of times the year built was 1959?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,how many times was the margin of victory 3 strokes or more?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,when was the tournament with more strokes than the hertz bay hill classic?,MCI Heritage Golf Classic,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,what were the total number of times the u.s. open was the tournament?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,what month were the most tournaments held in?,April,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,"besides brad bryant, who was the other runner-up in the 1982 miller high life qco?",Pat McGowan,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,what is the number of times that scott simpson was runner-up to him?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,how many runners-up were from the u.s.?,14,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,what was the best winning score?,−20 (69-67-63-65=264),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-473.html,how many victories did he have in april?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,how many countries in this competition had more than two silver medals?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,what is the total numbers of medals won by ecuador?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,which nations won only 1 gold medal?,Peru|Ecuador,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,what country has the largest number of silver medals?,Venezuela,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,what was the only country to win three silver medals in this competition?,Peru,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,what is the number of silver medals won by peru and ecuador combined?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,name a country that only had one of each kind of medal.,Ecuador
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,which nations won at least 6 medals?,Venezuela|Bolivia|Chile|Peru,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,which nation won the same number of bronze medals as peru?,Venezuela,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,which nation/nations won more medals than chile?,Peru|Venezuela,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,calculate the difference in the number of gold medals won between venezuela and colombia.,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,how many medals did venezuela win in this competition?,14
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,name the nations that won at least 2 gold medals.,Venezuela|Bolivia|Chile,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,"which country has more total medals, ecuador or chile?",Chile,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-771.html,which country has the least number of gold medals?,Colombia,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,how long was the race in the all-africa games (distance)?,"10,000 m",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,what is the least number of meters habte jifar has run?,"5,000 m"
