id	utterance	context	targetValue
ns-2817	did gene paul engineer more top ten records for jane monheit or for eddie harris & les mccann?	csv/204-csv/193.csv	Jane Monheit
ns-2818	how many regions were released?	csv/204-csv/966.csv	9
ns-2819	what is the difference in years participated between michigan tech and ohio state?	csv/203-csv/502.csv	48
ns-2820	which albums made it on the us r&b, us pop and us dance lists?	csv/204-csv/438.csv	Adventures in Paradise A|New Jack City soundtrack
ns-2821	what was the total number of domestic passengers in 2009?	csv/203-csv/396.csv	605,534
ns-2822	what team comes directly after konrad motorsport's singular appearance?	csv/204-csv/192.csv	Le Mans Porsche Team
ns-2823	what is the top song on the list.	csv/203-csv/353.csv	"The C-Quel"
ns-2824	which ship had the most years in service?	csv/203-csv/313.csv	Wave Ruler
ns-2825	which title has the least time?	csv/204-csv/238.csv	"Same Old Drama"
ns-2826	what university was runner-up the most?	csv/204-csv/19.csv	Waseda University
ns-2827	who had the most opposing votes quinnipiac in february 2012 or quinnipiac in july 2013?	csv/203-csv/43.csv	February 2012
ns-2828	how many games were played at home in 2011?	csv/204-csv/375.csv	5
ns-2829	who is next on the list after the buffalo sabres?	csv/204-csv/964.csv	St. Louis Blues
ns-2830	how many awards did mass win compared to satyam?	csv/203-csv/393.csv	2
ns-2831	what were the total number of winners from italy?	csv/203-csv/475.csv	6
ns-2832	when was the last competition that david competed in?	csv/203-csv/192.csv	2013
ns-2833	what is the name of the last driver on this chart?	csv/203-csv/804.csv	Emerson Fittipaldi
ns-2834	who did they defeat in their top scoring match?	csv/204-csv/516.csv	Burnley
ns-2835	how many coins are made of cupronickle?	csv/202-csv/68.csv	5
ns-2836	how many chinese super league stadiums can hold at least 60,000 people?	csv/203-csv/581.csv	2
ns-2837	name a player on the same team as marie dorin.	csv/204-csv/466.csv	Marie-Laure Brunet
ns-2838	who had a lower score? phil mickelson or time clark?	csv/203-csv/134.csv	Phil Mickelson
ns-2839	what is the difference in urban area population between beijing and lijiang?	csv/203-csv/363.csv	19,139,460
ns-2840	what is the only star with no start year listed?	csv/203-csv/56.csv	Epsilon Canis Majoris
ns-2841	what was the status of the last ship?	csv/204-csv/457.csv	Undamaged. Moored in Honolulu harbor.
ns-2842	what is the total number of world championships that irina gordeeva has competed in?	csv/204-csv/492.csv	6
ns-2843	the team placed 17th in 1992/93. what did they place the next season?	csv/204-csv/415.csv	7th
ns-2844	other than ribeirao preto, tell me a tournament in brazil.	csv/204-csv/868.csv	São Paulo, Brazil
ns-2845	which team was ranked after sweden?	csv/203-csv/600.csv	Bosnia & Herzegovina
ns-2846	what is the difference between the highest attendance in the 2008-09 season the lowest attendance in the same season at the stadio ennio tardini?	csv/204-csv/237.csv	3004
ns-2847	which was the only team to win more thank 3 gold medals?	csv/204-csv/311.csv	South Korea
ns-2848	what were the total number of times the position was less than 5th?	csv/204-csv/117.csv	7
ns-2849	what was the highest rated year before 2000?	csv/204-csv/996.csv	1993
ns-2850	who is the only player on this list is still active?	csv/203-csv/611.csv	Alex Rodriguez
ns-2851	the total number of deaths for all countries?	csv/203-csv/234.csv	473,013
ns-2852	how long did it take anastasia christoforou to finish?	csv/204-csv/547.csv	31.98
ns-2853	how many years was there in between tony lazzeri and jim tabor?	csv/203-csv/549.csv	3
ns-2854	how many goals were scored in the first three games on the list?	csv/204-csv/146.csv	12
ns-2855	what is the name of the last lift to be installed?	csv/204-csv/907.csv	Jeff Flood Express (Still Creek Basin)
ns-2856	what is the first name listed?	csv/204-csv/741.csv	Dior Delophont
ns-2857	how many times did pavel loskutov come in first in a marathon in his life?	csv/203-csv/270.csv	5
ns-2858	which model is longest?	csv/203-csv/42.csv	Journey
ns-2859	which poetry prize is next after the 12th edition	csv/204-csv/685.csv	Feliciano Ramos Navarro
ns-2860	what is the number of cars used in 1990 nissan sydney 500?	csv/203-csv/161.csv	36
ns-2861	which country won more medals than the united states, but less than ukraine?	csv/203-csv/707.csv	Australia (AUS)
ns-2862	besides kaillie humphries, name the oter woman on the canadian bobsleigh two-woman team.	csv/203-csv/829.csv	Heather Moyse
ns-2863	jill jack won outstanding pop artist/group the same year as the reefermen winning in what category?	csv/203-csv/623.csv	Outstanding Rock Artist/Group
ns-2864	what is the total number of enrolled members at the catholic schools?	csv/204-csv/842.csv	7540
ns-2865	who was the first player to join this team?	csv/204-csv/883.csv	Duncan Forbes
ns-2866	what is the difference in yard numbers between eleanor and caprice?	csv/204-csv/781.csv	2
ns-2867	which driver came in second to last?	csv/203-csv/76.csv	Patrick Friesacher
ns-2868	who won the first marlboro tour in 1982?	csv/204-csv/694.csv	Jacinto Sicam
ns-2869	what was the finishing place of the previous season before january 2009?	csv/204-csv/607.csv	2nd
ns-2870	for which team were the most games played after 2001?	csv/204-csv/756.csv	CIN
ns-2871	what is the least win percentage for the oppositions?	csv/204-csv/334.csv	0.00%
ns-2872	what is the number of votes that the democratic party received in 1989?	csv/204-csv/690.csv	431,444
ns-2873	how many songs were produced by dj ogee/o. gee?	csv/203-csv/228.csv	2
ns-2874	who was the top 4th place player?	csv/203-csv/555.csv	Isao Aoki
ns-2875	what is the difference in score between maldives and brazil in 2014?	csv/204-csv/437.csv	0.92
ns-2876	what was the difference in attendance between the first and final game in the 2010 season?	csv/204-csv/897.csv	29604
ns-2877	who scored more, sweden or serbia?	csv/204-csv/809.csv	Sweden
ns-2878	how many places have no lower zip code?	csv/204-csv/299.csv	38
ns-2879	name a player with the same number of total apps as byers.	csv/204-csv/159.csv	Harry Cawthorne
ns-2880	what is the difference between the number of premierships among the kangaroos and redlegs?	csv/204-csv/198.csv	10
ns-2881	after 1950 what was the next year a school joined?	csv/203-csv/591.csv	1954
ns-2882	what were the total number of films in 2004 and 2013?	csv/204-csv/323.csv	3
ns-2883	which area has the most amount of stations serving it?	csv/204-csv/601.csv	Kansas City
ns-2884	how many provinces consume more beer than british columbia?	csv/204-csv/533.csv	11
ns-2885	how many stations have a bit rate of at most 64 kbit/s?	csv/203-csv/603.csv	4
ns-2886	what is the only private, presbyterian institution listed?	csv/203-csv/135.csv	Montreat College
ns-2887	john salako was transferred in what year?	csv/204-csv/482.csv	2002
ns-2888	how long did it take elena kudyakova to do her first run?	csv/204-csv/745.csv	1:00.65
ns-2889	dark cuervo won and halloween lost on what date?	csv/204-csv/212.csv	October 7, 2012
ns-2890	who ranked first russia or united states?	csv/203-csv/812.csv	Russia
ns-2891	how many colors in the rj21 wiring table contains the color white?	csv/203-csv/786.csv	10
ns-2892	who are the current top 3 longest enthroned monarchs in existance?	csv/203-csv/298.csv	Bhumibol Adulyadej|Elizabeth II|Abdul Halim
ns-2893	how many total races has this racer competed in?	csv/204-csv/607.csv	9
ns-2894	which facility was designed for a higher number of prisoners, erebuni or artik?	csv/204-csv/414.csv	Erebuni
ns-2895	which brazilian football team got the least points in 1926?	csv/203-csv/654.csv	SC Internacional de São Paulo
ns-2896	what was the first ship hans-rudolf rosing sunk as a u-boat commander?	csv/204-csv/100.csv	SS Stancor
ns-2897	what is the total number of different whitworth sizes given in the chart?	csv/204-csv/828.csv	25
ns-2898	who is listed before pyro under the second column of this chart?	csv/204-csv/62.csv	Circular Quay
ns-2899	when did the games start being broadcast on local television?	csv/202-csv/218.csv	1950
ns-2900	which is the top rank nation and what is the total of medal	csv/204-csv/232.csv	Brazil|43
ns-2901	how many goals were scored in the aggregate of athletic and recreativo?	csv/203-csv/414.csv	5
ns-2902	how long after bushey health opened did bushey manor open?	csv/204-csv/218.csv	28 years
ns-2903	who was in office before george p. larrick?	csv/203-csv/559.csv	Charles W. Crawford
ns-2904	during president jimmy carter's term how long did each commissioner serve?	csv/203-csv/559.csv	2 years
ns-2905	who was the top club in 1972?	csv/204-csv/198.csv	Four Corners
ns-2906	what is the total times that billy dodds played in hampden park?	csv/203-csv/655.csv	3
ns-2907	what is the name of the first route on this chart?	csv/204-csv/312.csv	Leiden
ns-2908	how many total wins did uf have during the 2010 season?	csv/204-csv/897.csv	8
ns-2909	how many were born after 1873?	csv/204-csv/748.csv	51
ns-2910	who won the most bronze medals?	csv/204-csv/231.csv	Soviet Union (URS)|Finland (FIN)
ns-2911	how many teams had a score of 51 points?	csv/203-csv/680.csv	3
ns-2912	how many positions received at least 10 points?	csv/203-csv/519.csv	11
ns-2913	what is the total films done in the 1990s?	csv/204-csv/852.csv	6
ns-2914	what church has the top weekly collections?	csv/203-csv/387.csv	Cathedral of Christ the King
ns-2915	how many weeks were the results "safe"?	csv/204-csv/51.csv	8
ns-2916	what is the total amount of awards she has won from her movies since 2004?	csv/203-csv/18.csv	6
ns-2917	what is the previous year of 2011?	csv/204-csv/194.csv	2010
ns-2918	how many total medals were given out?	csv/203-csv/4.csv	37
ns-2919	in which year did teeratep winothai make the most international goals?	csv/203-csv/14.csv	2008
ns-2920	in what year after 1955 did the state of arizona obtain an award of plate of the year from the automobile license plate collectors association for producing the best new passenger license plate?	csv/203-csv/82.csv	1996
ns-2921	how many times was quebec listed as the visitor?	csv/203-csv/132.csv	5
ns-2922	after the race at nazareth speedway, where was the next race?	csv/203-csv/742.csv	Indianapolis Motor Speedway
ns-2923	was the place in season 1984/85 the same as the place in 1993/94?	csv/204-csv/415.csv	No
ns-2924	how many poetry prize's are listed on the list?	csv/204-csv/685.csv	18
ns-2925	how many albums are in at least the billboard top 200?	csv/203-csv/77.csv	4
ns-2926	how many ships at the port of auckland reached the end of their service dates before the "meola" started service in 1961?	csv/203-csv/774.csv	4
ns-2927	what is the track after the 4th life goes on interlude?	csv/204-csv/74.csv	"Ghetto Queen"
ns-2928	other than ab, name one that has a separation in arcsecs that is between 2 and 3.	csv/204-csv/632.csv	CD
ns-2929	how many teams won 7 or more games?	csv/203-csv/30.csv	4
ns-2930	what is the next most spoken language after polish?	csv/203-csv/88.csv	Yiddish
ns-2931	how many of his shows were on zee tv?	csv/203-csv/173.csv	3
ns-2932	ho many more points did lys assia score than bob martin?	csv/203-csv/252.csv	2
ns-2933	what was the name of the vehicle that traveled at 541mph?	csv/203-csv/688.csv	Tupolev Tu-114
ns-2934	what single came before "love stealer"?	csv/203-csv/877.csv	"The Martian Boogie"
ns-2935	which rider comes before julian simon?	csv/204-csv/352.csv	Mika Kallio
ns-2936	whose time was at 24.13?	csv/204-csv/401.csv	Elin Backman
ns-2937	which player had the most runs?	csv/204-csv/154.csv	Herbie Hewett
ns-2938	what diver comes before philippe etancelin in the chart?	csv/204-csv/378.csv	Johnny Claes
ns-2939	how many nations have at least six gold medals?	csv/203-csv/377.csv	3
ns-2940	what was the total number in attendance in all the games in the 2009 season against san jose stealth?	csv/203-csv/290.csv	25300
ns-2941	in 1921, were the hungarians or germans a larger population?	csv/203-csv/163.csv	Germans
ns-2942	how many singles were at number 1 for only 1 week?	csv/203-csv/197.csv	3
ns-2943	what is the total tourism arrivals for 2010(x1000)for all countries begin with the letter c?	csv/203-csv/54.csv	7,373
ns-2944	tucker placed 2nd. who finished next?	csv/204-csv/433.csv	Leonardo Costa
ns-2945	how many years total, from 1893 until 2014, was the united states home to the world's tallest roller coaster?	csv/201-csv/2.csv	2
ns-2946	what was the total number of democrats represented in the chart?	csv/204-csv/699.csv	48
ns-2947	what year had the largest majority margin?	csv/203-csv/95.csv	1865|1902- 1962
ns-2948	how long has the japanese communist party been in existence?	csv/203-csv/316.csv	Since 1922
ns-2949	which circuit is ranked after cineplex entertainment?	csv/203-csv/752.csv	Marcus Theatres
ns-2950	which site was the last to be recognized as having special scientific interest?	csv/203-csv/207.csv	Benty Grange
ns-2951	what date is at the very top?	csv/204-csv/119.csv	11/09/2012*
ns-2952	jens edman and mattias ekstrom both had the fastest lap at what circuit this season?	csv/204-csv/569.csv	Falkenberg
ns-2953	how many athletes have a time of less than 23.50?	csv/204-csv/155.csv	6
ns-2954	what operator comes first?	csv/204-csv/336.csv	Baltimore and Ohio
ns-2955	what is ralf woods' average field goals per game played?	csv/204-csv/344.csv	3.375
ns-2956	which is next after s. raj	csv/204-csv/764.csv	Robert Calupit
ns-2957	number of game 6s the sabres played	csv/203-csv/470.csv	2
ns-2958	what was the first bridge built in the 1920's?	csv/204-csv/507.csv	Old Youngs Bay Bridge
ns-2959	which gang had the most eliminations?	csv/204-csv/472.csv	Om Blues
ns-2960	what year had the largest amount of deaths?	csv/203-csv/668.csv	518
ns-2961	is munich above antibes if not who is	csv/204-csv/75.csv	yes
ns-2962	how many more students does ashfiend intake than little reddings?	csv/204-csv/218.csv	9
ns-2963	list the year in which there was a 23 seat decrease and a 33.6% vote decrease.	csv/203-csv/732.csv	2013
ns-2964	how many symbols in total use the upward pointing triangle as part of the symbol?	csv/203-csv/540.csv	2
ns-2965	which show runs first: fbn live or defcon 3?	csv/204-csv/839.csv	FBN Live
ns-2966	what is the average enrollment between all seven institutions?	csv/204-csv/501.csv	1947
ns-2967	how many more points were given to eac generals pep squad than pup stars?	csv/204-csv/548.csv	28.5
ns-2968	what year was the first year habte jifar competed in the all africa games?	csv/203-csv/189.csv	1995
ns-2969	what is the total number of goals scored by estonia?	csv/203-csv/179.csv	10
ns-2970	how long did the winner take to complete the reace?	csv/204-csv/199.csv	5h 45' 16"
ns-2971	which sts number comes before 4?	csv/204-csv/222.csv	3
ns-2972	how many pole positions did ayrton senna win?	csv/204-csv/455.csv	13
ns-2973	who has won beligian sportsman of the year the most times?	csv/204-csv/687.csv	Eddy Merckx (2)
ns-2974	how many consecutive losses was there between when their first win and the next win?	csv/204-csv/459.csv	8
ns-2975	in which year appeared the first plan b collaboration with another artist?	csv/204-csv/484.csv	2005
ns-2976	what is the total number of points that the finishers acquired?	csv/204-csv/641.csv	25
ns-2977	how many singles were in year 2000	csv/203-csv/661.csv	2
ns-2978	which is the only country to win gold 3 consecutive times?	csv/204-csv/360.csv	Brazil
ns-2979	what is the number of max players for operation tiger?	csv/204-csv/480.csv	2
ns-2980	how many games were not played in january or february?	csv/203-csv/47.csv	8
ns-2981	how many runner-ups were there in 1990?	csv/204-csv/399.csv	1
ns-2982	what was the date of the washington nationals' first loss in july?	csv/204-csv/147.csv	July 6
ns-2983	what is the difference between the first and last recorded times?	csv/203-csv/524.csv	1.67
ns-2984	what was the number of contestants on june 21, 2004?	csv/203-csv/288.csv	12
ns-2985	what was the most points scored in the season for boise state?	csv/204-csv/219.csv	49
ns-2986	how many isa 8 bit processors were released before the year 1990?	csv/203-csv/136.csv	15
ns-2987	how many times has jeff gordon won the auto club 400?	csv/204-csv/604.csv	3
ns-2988	what is the number of wins on 11/09/2013?	csv/204-csv/168.csv	1
ns-2989	how many tournaments were not held in los angeles?	csv/204-csv/553.csv	66
ns-2990	who had more candidates, labour or independent?	csv/204-csv/736.csv	Labour
ns-2991	who was faster, romania or austria?	csv/204-csv/835.csv	Austria
ns-2992	which countries had one gold medal each, but no other medals?	csv/203-csv/812.csv	Austria|Bulgaria|South Korea
ns-2993	how many times did he place first?	csv/204-csv/622.csv	5
ns-2994	how many total picks did the soviet union have?	csv/203-csv/824.csv	1
ns-2995	how many institutions were founded in the 18th century?	csv/203-csv/610.csv	5
ns-2996	mike scott opened for the astros five years in a row before this pitcher lost to the braves in their season opener in 1992.	csv/203-csv/281.csv	Pete Harnisch
ns-2997	what is the only opera that is not broken down into acts?	csv/204-csv/354.csv	Des Esels Schatten
ns-2998	how many were given the title "king"?	csv/204-csv/125.csv	7
ns-2999	what is the total number of bids represented in the table?	csv/203-csv/187.csv	16
ns-3000	what is the number of types that require an inductor and capacitor for energy storage?	csv/204-csv/187.csv	2
ns-3001	what is the total number of fights won in first round?	csv/204-csv/386.csv	3
ns-3002	how long is a league in imperial value?	csv/203-csv/802.csv	3.75 miles
ns-3003	in the first game where jari litmanen scored an international goal, did his team, finland, win, lose, or draw?	csv/203-csv/513.csv	Win
ns-3004	which date had the least number of people in attendance?	csv/204-csv/436.csv	11/21/2012
ns-3005	which player is above terry jenkins in the table?	csv/203-csv/20.csv	Michael van Gerwen
ns-3006	gary anderson and which other players in the 2009 world matchplay are from scotland?	csv/203-csv/460.csv	Peter Wright|Robert Thornton
ns-3007	what was the number of amendments in 2006?	csv/203-csv/679.csv	2
ns-3008	who was the top finisher from japan?	csv/204-csv/538.csv	Miguel Nunes
ns-3009	how many times after 2007 did division 4 qualify for the playoffs?	csv/204-csv/463.csv	2
ns-3010	how many years most consecutive appearances in the quarterfinals?	csv/204-csv/590.csv	2
ns-3011	how many runners from kenya placed in the top 8?	csv/204-csv/849.csv	3
ns-3012	how many total roles has sophie colquhoun played?	csv/204-csv/903.csv	9
ns-3013	what driver came in first place and what driver came in last place?	csv/202-csv/78.csv	Mika Häkkinen|Marc Gené
ns-3014	what groups had more than 9% of the vote?	csv/202-csv/104.csv	Basra|Dhi Qar|Maysan|al-Muthanna|Najaf|al-Qadisiyyah|Wassit
ns-3015	the first time bo'ness united won the east superleague was which year?	csv/204-csv/428.csv	2009-10
ns-3016	how many sites have both a biological interest and geological interest reason for designation?	csv/203-csv/207.csv	17
ns-3017	how many seniors and freshman are on the team combined?	csv/204-csv/105.csv	6
ns-3018	what is the number of book written by h.c. mcneile?	csv/203-csv/394.csv	10
ns-3019	what is the last episode of game 1?	csv/204-csv/362.csv	'Knotting Hills'
ns-3020	what team comes after team switzerland?	csv/204-csv/552.csv	Italy
ns-3021	what is the only rf used by wivx-ld?	csv/204-csv/793.csv	51
ns-3022	who won the next tournament after jim godman won the western open?	csv/204-csv/536.csv	Dick Weber (16)
ns-3023	name the graphic novel that came out immediately before jean grey.	csv/204-csv/696.csv	The Hulk
ns-3024	what other location besides egypt holds two races?	csv/204-csv/409.csv	Tunisia
ns-3025	ventspils is in the same competition as what team?	csv/203-csv/242.csv	Ried|Milsami
ns-3026	how many times did the league and premier have 10 teams participating consecutively?	csv/203-csv/246.csv	6
ns-3027	what university has its table in north carolina?	csv/204-csv/277.csv	Duke University
ns-3028	what was kornholio's winning bid for his new faulty printer that is "evil incarnate"?	csv/202-csv/140.csv	$280
ns-3029	what is the total number of districts in new jersey?	csv/204-csv/699.csv	40
ns-3030	which country won more bronze medals, great britain or germany?	csv/203-csv/653.csv	Germany
ns-3031	what is the only country that won women's team from europe?	csv/204-csv/132.csv	France
ns-3032	did realism or love at the bottom of the sea have a higher billboard chart ranking?	csv/203-csv/77.csv	Love at the Bottom of the Sea
ns-3033	what is the difference of runs between the kent matches against surrey & middlesex?	csv/203-csv/210.csv	15
ns-3034	how many lockheed models were transport craft?	csv/204-csv/161.csv	6
ns-3035	list only the countries with zero bronze medals.	csv/203-csv/724.csv	France|Moldova|Denmark|Ireland|Jamaica|Kazakhstan|Uganda
ns-3036	who is the next winner listed after walter planckaert?	csv/204-csv/312.csv	Jacques Esclassan (FRA)
ns-3037	which models are not portable?	csv/203-csv/873.csv	Mega Disk'O|Disk'O Coaster
ns-3038	what was the first year this player made it to the qf?	csv/204-csv/153.csv	2013
ns-3039	which three nations received the same rank as burkina faso?	csv/204-csv/34.csv	Angola|Gabon|Madagascar
ns-3040	how many women winner's had times of 53 minutes or below?	csv/204-csv/286.csv	11
ns-3041	what winning team has the most letters?	csv/204-csv/405.csv	Vitória de Setúbal
ns-3042	who won the last match in 2011?	csv/203-csv/209.csv	Missouri
ns-3043	what was the first manufacturer to cruise at over 700 km/h?	csv/203-csv/601.csv	Antonov
ns-3044	what was his average number of points in 2004?	csv/204-csv/283.csv	157
ns-3045	has coleman domingo been in more tv series or films?	csv/203-csv/797.csv	Films
ns-3046	what is the number of charter schools in honolulu?	csv/203-csv/416.csv	2
ns-3047	the top team had how many bids?	csv/203-csv/187.csv	4
ns-3048	what is the total number of times hamani diori has been president?	csv/203-csv/528.csv	3
ns-3049	what it the total number of clubs played against?	csv/203-csv/242.csv	12
ns-3050	which player won in 2007, eddie brennan or eoin kelly?	csv/204-csv/310.csv	Eddie Brennan
ns-3051	how many drivers completed more than 200 laps	csv/204-csv/946.csv	22
ns-3052	how long did it take pauline nolan to finish?	csv/203-csv/787.csv	2:44:32
ns-3053	who had the next highest number of points after team fh?	csv/204-csv/314.csv	Fylkir
ns-3054	how many times is the united states listed as a country?	csv/204-csv/81.csv	4
ns-3055	in episode 5, was eric or adam the highest seller?	csv/204-csv/945.csv	Adam
ns-3056	what was the number of awards that pathak won in 2005?	csv/203-csv/757.csv	2
ns-3057	what was the date of the only game in which a team scored 4 points?	csv/204-csv/861.csv	17 February 1976
ns-3058	how many players weigh more than stewart cooper?	csv/204-csv/526.csv	6
ns-3059	which date was attended by the most people?	csv/204-csv/858.csv	November 29
ns-3060	how long after 1999 was there another 6th position season?	csv/204-csv/42.csv	4 years
ns-3061	name the only event mentioned by both luke and john but not matthew and mark.	csv/203-csv/505.csv	Resurrected Jesus appears to Apostles
ns-3062	who was round 1 pick 4?	csv/204-csv/263.csv	Brixter Encarnacion
ns-3063	list the candidates in descending order according to their percentage of votes.	csv/202-csv/125.csv	Joe Daniel|Yasmin Ratansi|Mary Trapani Hynes|Akil Sadikali|Ryan Kidd
ns-3064	which polling firm has the least amount of favor votes in 2011?	csv/203-csv/43.csv	Public Policy Polling
ns-3065	how many competitions were held between 1989 and 1992?	csv/204-csv/445.csv	5
ns-3066	which team had the most cws appearances?	csv/203-csv/412.csv	Colorado State
ns-3067	what was the differnce of total goals scored between alianza f.c. and c.d. vista hermosa?	csv/203-csv/30.csv	1
ns-3068	when was the first season they were in division 2?	csv/203-csv/231.csv	1986/87
ns-3069	did jones kusi-asare have more goals in 2003 or 2004?	csv/204-csv/235.csv	2004
ns-3070	how many ships sunk belonged to norway?	csv/204-csv/100.csv	1
ns-3071	which boats were launched before 1974?	csv/204-csv/568.csv	Amazon|Antelope|Ambuscade
ns-3072	which three companies only have icao codes?	csv/204-csv/163.csv	Fly540 Uganda|Pearl Air Services|Uganda Air Cargo
ns-3073	how many wins does cho soong-jae have?	csv/204-csv/177.csv	2
ns-3074	which country has the most winners of the western open since 2007?	csv/203-csv/94.csv	United States
ns-3075	with which record label did she produce the most albums with?	csv/203-csv/276.csv	Rock Records
ns-3076	to which team were the highest number of games lost?	csv/203-csv/506.csv	New Zealand
ns-3077	what two grammy awards did "a ghost is born" win?	csv/200-csv/30.csv	Grammy Award for Best Alternative Music Album|Grammy Award for Best Recording Package
ns-3078	how many months of the year, in burbank, california, have an average high temperature that is above eighty degrees fahrenheit?	csv/202-csv/167.csv	6
ns-3079	what is the total number of judges from this list that served in the united states district court for the northern district of ohio(n.d. ohio)?	csv/203-csv/572.csv	6
ns-3080	which round had the highest number shot?	csv/204-csv/234.csv	York
ns-3081	the number of proteins from 1994to 2008	csv/203-csv/589.csv	8
ns-3082	what wrestler comes after gemini kid?	csv/204-csv/37.csv	Mikael Yamaha
ns-3083	what team played against the barrage first?	csv/203-csv/853.csv	Lizards
ns-3084	what was the date of the first game in november?	csv/204-csv/691.csv	4 November 1992
ns-3085	who won the most money?	csv/204-csv/355.csv	Louise Suggs
ns-3086	after march 1, 2009 how many games was attendance above 5,000?	csv/203-csv/410.csv	4
ns-3087	how many companies how capitalization over 100 billion but less than 200?	csv/203-csv/83.csv	8
ns-3088	which ships have the same nationality as the ss stancor?	csv/204-csv/100.csv	SS Frances Massey|SS Eros|SS Baron Loudoun|SS British Monarch|SS La Brea|SS Empire Merlin|MV Athelcrest
ns-3089	what date was the first runner-up listed?	csv/203-csv/848.csv	1986
ns-3090	since 1955, during every consecutive year, what three word state slogan has appeared embossed on passenger vehicle license plates issued by the state of arizona?	csv/203-csv/82.csv	Grand Canyon State
ns-3091	how many dates are listed on this table?	csv/204-csv/17.csv	6
ns-3092	how many times have the barrage played the lizards?	csv/203-csv/853.csv	4
ns-3093	what is the difference in tally between the two players for ryan vs laois?	csv/204-csv/952.csv	6
ns-3094	what is the total amount of democratic delegates?	csv/203-csv/247.csv	4
ns-3095	in what category did donald faison have the most nominations in?	csv/203-csv/482.csv	Choice TV Sidekick
ns-3096	who placed better, tzvika pick or chaim moshe?	csv/203-csv/862.csv	Chaim Moshe
ns-3097	after 2000, how many albums did can-i-bus release?	csv/203-csv/137.csv	9
ns-3098	what were the total number of races that took place in the month of april?	csv/203-csv/742.csv	3
ns-3099	other than november 21, which game date was the most successful for the team?	csv/204-csv/38.csv	September 12
ns-3100	what was the only live event?	csv/204-csv/245.csv	Dinamic Black & Fresero Jr.
ns-3101	what country won more gold medals than silver and bronzes combined?	csv/204-csv/302.csv	Canada
ns-3102	how many trains are there?	csv/204-csv/824.csv	8
ns-3103	what was the last single that was released?	csv/203-csv/723.csv	"Here For You"
ns-3104	how many times was nicaragua listed as the opponent?	csv/203-csv/652.csv	2
ns-3105	which year has the most inflation?	csv/201-csv/7.csv	2005
ns-3106	what was the name of the only player to accomplished this in 1946?	csv/203-csv/549.csv	Rudy York
ns-3107	how many km's total are on the chart?	csv/204-csv/249.csv	25
ns-3108	which type is the only diesel multiple unit with 285 horsepower?	csv/203-csv/154.csv	ASR
ns-3109	who was the next atlanta silverbacks coach after alex pineda chacon?	csv/204-csv/832.csv	Eric Wynalda
ns-3110	tell me a game that had the same runner up as 1962.	csv/204-csv/596.csv	1963
ns-3111	which country played host the most number of times?	csv/204-csv/515.csv	Mexico
ns-3112	what was the first show that sharad kelkars did on imagine tv?	csv/203-csv/173.csv	Sarvggun Sampanna
ns-3113	what competition did this racer compete in during his first race?	csv/204-csv/798.csv	World Race Walking Cup
ns-3114	at the women's 200 meter individual medley sm10 event at the 2012 summer paralympics, who was the only participant from china?	csv/204-csv/422.csv	Zhang Meng
ns-3115	are any of the titles written by h.c. mcneile the same as those written by the succeeding author?	csv/203-csv/394.csv	no
ns-3116	zwicker faced mike hayes and nick moghadden in what year?	csv/204-csv/461.csv	2013
ns-3117	how many consecutive wins did the united states have?	csv/204-csv/47.csv	1
ns-3118	how many music labels are listed on this table?	csv/204-csv/17.csv	2
ns-3119	under score, what's the difference between denmark and belize?	csv/203-csv/652.csv	1
ns-3120	what is the number of companies with over 20,000 employees?	csv/203-csv/320.csv	6
ns-3121	which team had the most runners-up?	csv/203-csv/309.csv	Bayern Munich
ns-3122	what is the total number of singles released after 1999?	csv/203-csv/123.csv	7
ns-3123	total number of wins by ajeesh	csv/203-csv/650.csv	2
ns-3124	what was the total number of medals north korea received?	csv/204-csv/320.csv	10
ns-3125	how long is the track "du temps" by the low standards?	csv/203-csv/357.csv	4.11
ns-3126	how many institutions joined mac prior to 2000?	csv/203-csv/518.csv	5
ns-3127	what event had the most people sharing a medal?	csv/204-csv/413.csv	Men's team clay pigeons
ns-3128	who had a lower time, paul tracy or oriol servia?	csv/203-csv/519.csv	Paul Tracy
ns-3129	in what year was the last swat game released?	csv/203-csv/633.csv	2008
ns-3130	how many number of venues are listed?	csv/203-csv/681.csv	3
ns-3131	which year has the least qual	csv/204-csv/609.csv	1957
ns-3132	what is the number of democrats in the senate?	csv/204-csv/293.csv	13
ns-3133	how long does the entire tournament cycle take?	csv/203-csv/444.csv	36 weeks
ns-3134	what was the total attendance of the first three blue jays games of july?	csv/203-csv/336.csv	38098
ns-3135	what is the total number of year that the championship was held in cincinnati?	csv/203-csv/359.csv	3
ns-3136	name the top us ranked album	csv/204-csv/244.csv	I'll Lead You Home
ns-3137	what was the first year after 1936 where no singles were released?	csv/203-csv/745.csv	1951
ns-3138	how many combined games did phil taylor and denis ovens play?	csv/203-csv/460.csv	7
ns-3139	how many airlines have only one listed destination?	csv/204-csv/215.csv	9
ns-3140	are there at least 5 venues on the chart?	csv/204-csv/395.csv	yes
ns-3141	sri lanka and chinese taipei each scored how many goals on april 6, 2008?	csv/204-csv/913.csv	2
ns-3142	how many games were played at rosenblatt stadium?	csv/203-csv/471.csv	7 games
ns-3143	when was the only time the awards have had less than 3.0 million viewers?	csv/204-csv/996.csv	August 30, 2009
