id	utterance	context	targetValue
ns-1649	besides the processor under ibm model number 8525-k05, which other processors have both two disk drives and an enhanced keyboard?	203-136.csv	8525-K02
ns-1650	which month is shown the least under the date column?	204-373.csv	December
ns-1651	how many tracks are on the album?	204-101.csv	10
ns-1652	what was the name of the driver in the last year?	203-667.csv	Jas Mangat
ns-1653	how many times combined did he place 1st and 2nd?	203-677.csv	2
ns-1654	what is the number of countries that played more than 15 games?	203-378.csv	7
ns-1655	how many times was askia jones the top scorer?	204-627.csv	2
ns-1656	how many total senators were from suffolk?	204-400.csv	6
ns-1657	how many seasons was david nedohin listed under skip?	204-747.csv	12
ns-1658	when was track three recorded?	202-173.csv	1958-04-01
ns-1659	how many total songs charted in the u.k.?	204-654.csv	13
ns-1660	how many athletes competed in the 2006 edition?	204-515.csv	373
ns-1661	how many counties list orange county as their origin?	204-960.csv	6
ns-1662	how many total matches did oxford united f.c. play during the season?	204-441.csv	46
ns-1663	did peter whitehead finish before or after robert manzon?	203-218.csv	after
ns-1664	who sang the best?	203-129.csv	Connie Fisher
ns-1665	how many models provide a usb of at least 2.0?	204-451.csv	5
ns-1666	what kind of bike does the person at the top of the list ride?	204-603.csv	Derbi
ns-1667	how many albums did pearl django release before 1999?	204-209.csv	2
ns-1668	what is the total number of grand prix victories by stephen hendry?	204-399.csv	36
ns-1669	what year is listed first under the first elected column?	204-109.csv	1801
ns-1670	who resigned first, sam b. hall or cecil heftel?	203-400.csv	Sam B. Hall
ns-1671	which two religious groups showed the least amount of growth during the period 1991-2001	203-90.csv	Sikh|Buddhist
ns-1672	what are the number of times joe buhdha produce a song?	203-701.csv	3
ns-1673	what was the time of luca moretti's second run?	203-358.csv	58.89
ns-1674	on what date did both teams score less than 10 points each?	203-790.csv	November 8, 1959
ns-1675	which title was the earliest?	204-208.csv	The Answer Lies in the Soil
ns-1676	only what country has as many first place wins as the soviet union in the women's 25 metre pistol world championships?	203-554.csv	People's Republic of China
ns-1677	which make has the highest total number of winning vehicles in the winchester 400?	203-337.csv	Chevrolet
ns-1678	which of these countries did not have any gold medal winners?	203-113.csv	China (CHN)|Chile (CHI)|France (FRA)|Japan (JPN)|South Korea (KOR)|Sweden (SWE)|United States (USA)|Hungary (HUN)|Belgium (BEL)|Spain (ESP)
ns-1679	how many of the buildings are in the downtown area?	204-541.csv	3
ns-1680	who was the first chief of mission to india to be named after 1980?	203-760.csv	Harry G. Barnes, Jr.
ns-1681	how many total wins for liz larin?	203-623.csv	7
ns-1682	which treaty was introduced before convention on the rights of the child?	203-109.csv	Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment
ns-1683	how many dates were in september?	204-513.csv	4
ns-1684	which rider that has points, has the least points?	203-142.csv	Alex Polita
ns-1685	did benjamin contee spend more/less time in office than john francis mercer?	203-106.csv	more
ns-1686	how many of the peaks are higher than 10,000 feet?	202-80.csv	18
ns-1687	tell me the number of games that had an agg. of "w/o".	204-324.csv	4
ns-1688	what was the date of the only game to occur in cyprus?	203-384.csv	11 November 1987
ns-1689	what is the difference in height between patrick campbell and garreth lodge?	203-418.csv	0.08
ns-1690	what is the greatest number of first stage opponents for any given cup?	204-930.csv	4
ns-1691	what was the least number of points scored by the nebraska cornhuskers in 2007	204-294.csv	6
ns-1692	how many times did she win and play on a clay surface?	203-220.csv	1
ns-1693	how many analog stations are included on the list?	202-226.csv	8
ns-1694	how many times is the inspector kidnapped in the 1967 season?	203-338.csv	2
ns-1695	what municipality is listed below hekal?	204-226.csv	Kutë
ns-1696	what is russia's total gold?	204-308.csv	7
ns-1697	which single has the highest chart position?	203-491.csv	"Molly (16 Candles Down the Drain)"
ns-1698	who is the next listing below bronson public library?	204-423.csv	Chicago Road
ns-1699	top ranking player?	204-402.csv	Miralem Sulejmani
ns-1700	which abbey was located in abbey dore?	203-550.csv	Dore Abbey
ns-1701	who had a faster time than kosgei?	204-849.csv	Brahim Boulami
ns-1702	what is the number of festivals in 2012?	204-337.csv	4
ns-1703	which team was active before 1965, closed before 1980, reopened again and managed to stay open longer than a team that after them and ended with a single season	203-168.csv	Newport Wasps
ns-1704	which horse placed 5th, crypto star or celtic warrior?	204-13.csv	Crypto Star
ns-1705	how many versions were released in 2005?	204-804.csv	7
ns-1706	which train had its first public appearance in hamburg?	204-751.csv	Transrapid 07
ns-1707	what is the total number of songs under three minutes long?	204-573.csv	3
ns-1708	what is the total number of players not from france?	203-481.csv	6
ns-1709	how many countries are listed only once?	204-681.csv	2
ns-1710	what was the total amount of appearances did the detroit lions make?	203-773.csv	3
ns-1711	which country was the least represented?	204-355.csv	Uruguay
ns-1712	how many artists got a total of at least 10 points?	203-430.csv	6
ns-1713	what is the total capacity of act premlis lithium ion capacitor?	204-583.csv	2000 F
ns-1714	who was the last person to enter the race?	204-511.csv	Johnnie Parsons
ns-1715	which artist went after bernadette?	204-915.csv	Vulcano
ns-1716	did spain or france have the most rankings?	204-893.csv	Spain
ns-1717	what are the total number of original titles on this chart?	204-91.csv	21
ns-1718	how many playoffs are there?	204-676.csv	7
ns-1719	who was the only norwegian woman to win a gold medal in woman's ice skating?	203-104.csv	Sonja Henie
ns-1720	what is the number of wins obtained?	204-119.csv	16
ns-1721	which is longer, a pace or a great cubit?	203-802.csv	pace
ns-1722	who was the first driver to finish this race?	204-743.csv	Sebastian Vettel
ns-1723	the player with the most years played	203-754.csv	Rod Gilbert
ns-1724	which country fielded the most entrants?	203-406.csv	United Kingdom
ns-1725	how many athletes were from japan?	204-174.csv	2
ns-1726	the game on january 24th had the same number of points as which other date?	204-557.csv	January 27
ns-1727	when was the last year porsche ag was in le mans?	204-192.csv	1997
ns-1728	how many big east teams did charleston play?	204-11.csv	3
ns-1729	how many consecutive times has galaxy won the derby?	204-801.csv	6
ns-1730	what is the difference between 4275 and 4301 for compressive strength?	204-229.csv	43
ns-1731	what is the total number of teams?	203-406.csv	36
ns-1732	what was the difference in points between "count on me" and "oh, darling"?	203-695.csv	8
ns-1733	which country won the most games?	203-378.csv	Portugal
ns-1734	in which year did pathak have the most awards and/or nominations?	203-757.csv	2011
ns-1735	how many spouses of the chinese president have their been?	204-873.csv	7
ns-1736	how many different games have the same values for both score and result?	204-282.csv	3
ns-1737	in 1998 was laurens' position the same as in 1991	204-759.csv	Yes
ns-1738	what film is the most grossing film?	201-19.csv	The Sound of Music
ns-1739	the number in the democratic party in 1980 is the same as what other year?	203-95.csv	1974
ns-1740	what country had the most drivers that did not finish?	203-218.csv	France
ns-1741	how many total buildings have an unknown date of completion?	204-240.csv	6
ns-1742	which station format has the most unique frequencies?	203-657.csv	News/Talk
ns-1743	name the monarch above (before) william ii of the netherlands.	203-640.csv	Tuanku Jaafar
ns-1744	which year has the most independent councillors?	204-349.csv	1947
ns-1745	how many players drafted in round nine were guards?	203-815.csv	3
ns-1746	what was the last series in 2001?	203-198.csv	World Series by Nissan
ns-1747	how many sacks while with philadelphia?	203-258.csv	26
ns-1748	what is the title listed after karam?	204-620.csv	Mangal Pandey: The Rising
ns-1749	what was the percentage of romanians in the only year when the total population exceeded 7000?	203-355.csv	78.1%
ns-1750	what was the most popular single by a female musician in 1995?	203-249.csv	Think Twice
ns-1751	how many networks have above 3 different mobile prefixes?	203-202.csv	4
ns-1752	how many twilight movies cracked the top 26 in biggest opening weekends for u.s. and canada?	203-174.csv	3
ns-1753	rensselaer and union college were both teams that this team played in what month of this season?	204-718.csv	November
ns-1754	which had the lower just septendecimal supraminor third or unidecimal major third?	203-445.csv	septendecimal supraminor third
ns-1755	what is the next country listed after spain in 1979?	204-136.csv	Ireland
ns-1756	which song had the highest position on the aria?	203-629.csv	"That Word (L.O.V.E.)"
ns-1757	how many tracks do not have a producer explicitly listed on the album?	204-74.csv	5
ns-1758	in 1994 where there more or less than 3 titles?	204-88.csv	Less
ns-1759	what date is previous to the day that episode 3 started?	204-494.csv	29 October 1976
ns-1760	how many titles did k-def produce?	204-906.csv	9
ns-1761	who finished directly before florea?	204-835.csv	Hayden Stoeckel
ns-1762	what is the next location after chipping?	204-929.csv	Clothall
ns-1763	in how many years were there no ties between the two teams?	204-801.csv	4
ns-1764	what is the total number of republican incumbents?	203-817.csv	17
ns-1765	before 1958, how many times did the encyclicals talk about discipline?	204-265.csv	3
ns-1766	what host location is the only location to host consecutively?	204-879.csv	Chicago, Illinois
ns-1767	how many contestants scored over 100 points in the eurovision song contest 1979?	203-22.csv	4
ns-1768	who is rank 1 on the list?	204-308.csv	Russia
ns-1769	when was the first time jones ended the indy 500 running?	203-339.csv	1962
ns-1770	what was the only year that slovaks were below 2,2%?	203-163.csv	1931
ns-1771	how many total rebounds were made	204-292.csv	243
ns-1772	did scott smart receive more points than luca boscoscuro?	203-718.csv	No
ns-1773	what was the number of titles from the 1940's?	203-394.csv	3
ns-1774	which district only has an area of 325 km?	203-222.csv	Pengjiang District
ns-1775	ho many times was praew a finalist	203-288.csv	1
ns-1776	at least 5 goals	203-121.csv	Gunnar "Il Professore" Gren|Nils "Lidas"/"Greven" Liedholm|Gunnar Nordahl
ns-1777	what is the number of countries earning gold medals?	204-297.csv	2
ns-1778	which of each of the japanese athlete's finished first?	204-669.csv	Nobuyuki Sato
ns-1779	what is the difference in points between oriol servia and john andretti?	204-175.csv	26
ns-1780	how many events had attendance above 17,000?	203-343.csv	4
ns-1781	the united states has won the espy for auto racing how many times?	203-364.csv	17 times
ns-1782	who drive car number 66?	203-529.csv	Jeff Green
ns-1783	what team is listed after the wimbledon dons?	203-168.csv	Yarmouth Bloaters
ns-1784	where was the only tournament held for 1987?	203-848.csv	Philadelphia, U.S.
ns-1785	what teams scored at least 2 points?	203-184.csv	Leicester City|Chelsea|Derby County|Coventry City|Wimbledon|Leeds United|Portsmouth|Wrexham
ns-1786	how many counties were created after 1900?	204-960.csv	3
ns-1787	which group had the least number or members?	203-266.csv	Non-Inscrits
ns-1788	how many votes did obama receive in eddy county?	204-956.csv	6,110
ns-1789	what is the average number of losses per coach?	204-469.csv	65
ns-1790	what was the only season in which the country was not belgium, germany, or the netherlands?	203-835.csv	2001/02
ns-1791	what year did joan rivers win a daytime emmy award?	202-29.csv	1990
ns-1792	the year listed after 1974	203-732.csv	1979
ns-1793	what was the time difference between his loss on december 30, 2011 and his loss on october 23, 2010?	204-363.csv	1:46
ns-1794	which ship dank first, the viiu or the sigurd faulbaum?	203-148.csv	Viiu
ns-1795	which title is only for pc?	203-836.csv	American McGee's Grimm
ns-1796	how many years was at least 7th place reached?	203-429.csv	3
ns-1797	what team has the same number of seasons as the blackhawks?	204-964.csv	New York Rangers
ns-1798	when did dasari narayana rao direct his first film?	203-393.csv	1979
ns-1799	what was the first game to have a 0-2 score?	204-146.csv	Margate vs Tamworth
ns-1800	how many times did the team win at least 5 games in the arab nations cup?	202-197.csv	1
ns-1801	which person has the most goals?	204-340.csv	Luther Blissett
ns-1802	who is the first winner of a contested poll?	204-820.csv	Arthur Annesley
ns-1803	fulvio rossi and jaime orpis bouchon were last elected in what year?	203-447.csv	2009
ns-1804	which city had the most sites listed?	204-558.csv	Port Huron
ns-1805	other than field marshall vicsount montgomery of alamein, name a piece that is more than 40 inches wide.	204-106.csv	Sir Edward Heath
ns-1806	which kind of terrain was the most common?	203-475.csv	Plain stage
ns-1807	which time was faster, the olympic games marathon in 1984 or the olympics games in 1988?	204-450.csv	1984
ns-1808	how many total seasons did george c rogers coach?	204-469.csv	6
ns-1809	who had the same number of seats in their assembly as mizoram?	203-562.csv	Goa
ns-1810	did pancho carter crash during qualifying more or less times than he simply failed to qualify?	204-939.csv	less
ns-1811	how long did trevor taylor drove for?	203-406.csv	All
ns-1812	which hometowns have at least two miss northern irelands?	203-727.csv	Belfast|Enniskillen
ns-1813	what is the other model with the same fab like velocity 100	204-582.csv	Velocity 200|Voodoo3 1000|Voodoo3 2000|Voodoo3 3000|Voodoo3 3500 TV|Voodoo4 4200|Voodoo4 4500|Voodoo4 4800|Voodoo5 5000|Voodoo5 5500|Voodoo5 6000
ns-1814	how many more people attended the 22 october game than attended the previous game on 17 october?	204-746.csv	4946
ns-1815	how many games did the crusaders win in a row?	204-260.csv	1
ns-1816	did the united states, hungary, japan, or ghana achieve the most silver medals?	203-496.csv	Ghana
ns-1817	what comes after octobrist party	204-599.csv	Nationalists
ns-1818	how many friendly competitions are listed?	204-920.csv	4
ns-1819	the only tied game of the 1987 syracuse football team was to what school?	203-720.csv	Auburn
ns-1820	how many cities have a population density under 400 inhabitants/km2?	203-413.csv	4
ns-1821	what was the vehicle to last be piloted?	203-688.csv	Schempp-Hirth Nimbus-4DM
ns-1822	what's the average number of championships among the top three universities?	204-19.csv	11
ns-1823	what is the total years m.a. ravuf served?	204-593.csv	3
ns-1824	how many players went to notre dame?	204-585.csv	2
ns-1825	what is the total number of votes in the 2009 elections?	204-28.csv	76,722
ns-1826	what is the number of points scored by stefano perugini?	203-718.csv	11
ns-1827	what was the last known whereabouts of the higgler?	204-33.csv	Polperro
ns-1828	aitkenvale aerodrome and what other two airports are in the community "townsville"?	204-139.csv	Bohle River Aerodrome|Reid River Airfield
ns-1829	how many singles were released before the year 2000?	203-751.csv	5
ns-1830	how many monarchs have reigned less than a year?	203-298.csv	2
ns-1831	how many countries have less total metals than morocco?	204-34.csv	11
ns-1832	which radio stations use at least 5 kw of power?	204-164.csv	Mom's Radio 97.9 Laoag|Mom's Radio 95.9 Naga|Mom's Radio 90.3 Bacolod|DYAP 88.3 Cebu|Mom's Radio 101.9 Zamboanga|DXSS 97.9 Davao
ns-1833	which version is longer, the radio edit or the album/single version?	204-804.csv	Album/Single version
ns-1834	which manufacturer had the most models that has a maximum payload of more than 5t?	203-601.csv	Antonov
ns-1835	how many more goals did ronaldo have than cafu?	203-176.csv	57
ns-1836	how many constituencies have a change other than "none"?	203-627.csv	10
ns-1837	which diver, who did not qualify for the final round, had the most points in the preliminary?	203-780.csv	Maria Teresa Adames (MEX)
ns-1838	which nationality is represented the most on this chart?	203-455.csv	Canada
ns-1839	which network has kerry ellis appeared most frequently on?	203-224.csv	BBC One
ns-1840	how many of the members of parliament acquired their seat due to a death?	203-850.csv	13
ns-1841	according to the list of alpine peaks by prominence, what number of locations had an elevation of at least 4000 m?	204-84.csv	7
ns-1842	how many entries where awarded more than 20 points?	203-862.csv	9
ns-1843	are the wins in 1970 the same as the wins in 1972?	204-319.csv	yes
ns-1844	each psikyo shooting collection game was released in what year?	203-583.csv	2004
ns-1845	what is the total number of drivers that competed for great britain?	203-804.csv	4
ns-1846	how many forwards were inducted into the watford football club hall of fame?	204-340.csv	3
ns-1847	all but one of the notes on retirement were for reasons other than injury, who suffered a season ending injury?	203-622.csv	Dikembe Mutombo
ns-1848	what was the next race after the tour of utah?	204-48.csv	Ruta del Centro
ns-1849	which stadium seats the fewest people?	204-195.csv	Yeshurun
ns-1850	who was the only competitor not to be from the united states?	204-926.csv	Gerda Boykin
ns-1851	how many games were attended by more than 55,000 people?	204-855.csv	12
ns-1852	how many americans raced	203-670.csv	2
ns-1853	what is the sum of the ranks from 1957 - 1959?	204-609.csv	31
ns-1854	name a racer that won at least two rounds.	204-63.csv	Miloš Pavlović
ns-1855	what was the total number of rounds?	203-742.csv	17
ns-1856	what is the album previous to 1992?	204-244.csv	Go West Young Man
ns-1857	how many people attended the wisconsin game on 1/16/1986?	204-22.csv	12,829
ns-1858	which publisher published the most number of award winners?	203-788.csv	Walker
ns-1859	after all of their games, how many points did su agen accumulate?	203-322.csv	70
ns-1860	who won the most league cups before 2009 ?	204-894.csv	W Connection
ns-1861	how many people finished before siffert?	204-976.csv	10
ns-1862	did ricky martin or eiffel 65 rank higher on the list of top 100 songs of the 1990s?	203-7.csv	Ricky Martin
ns-1863	what is the total kw of allenheads and alston combined?	204-270.csv	.082
ns-1864	the country with the least total gdp is ______?	203-296.csv	São Tomé and Príncipe
ns-1865	what story did iron man first appear in?	204-696.csv	The Five Nightmares (Iron Man (Vol. 5) #1-7)
ns-1866	what mainland has the lowest density?	203-401.csv	Highland
ns-1867	how many titles have a run time of at least 2:30?	203-687.csv	19
ns-1868	which team did not win consecutive games?	203-470.csv	Chicago Black Hawks
ns-1869	which is the last on the chart	204-572.csv	Big Horn
ns-1870	when was galen r. clagett first elected?	203-247.csv	2002
ns-1871	which songs were released after 2000 but before 2006	203-276.csv	Shining Star|Sunrise|Beautiful|Wings of Love|Silk Road of Love
ns-1872	what is the next date listed after 6 june 2009?	203-652.csv	3 March 2010
ns-1873	who was the last pick of the ninth round of the 1937 nfl draft?	203-815.csv	Ray Johnson
ns-1874	other than phantom on tour, name a horse with three words in its name.	204-13.csv	Deeds Not Words
ns-1875	how long did dorn live?	204-145.csv	76 years, 162 days
ns-1876	how many voltes did romney get in harding county?	204-956.csv	327
ns-1877	how many finished more than a lap behind the winner?	203-76.csv	10
ns-1878	which prizepoetry or prosewas awarded to pepe pol?	204-685.csv	Prose
ns-1879	how many years total have they played level tier 3?	204-738.csv	13
ns-1880	how many people attended the game on december 2? 1933?	204-516.csv	10,316
ns-1881	what were the total number of medals vietnam earned?	203-747.csv	13
ns-1882	how many trains were headed for harrisburg, pa?	204-336.csv	2
ns-1883	how many total titles were released?	203-501.csv	32
ns-1884	how many times did the team finished the regular season in 4th place?	203-462.csv	3
ns-1885	which film title has the most words?	201-36.csv	An American Girl: Chrissa Stands Strong
ns-1886	how many people on the list are from france?	204-425.csv	7
ns-1887	how many racers scored in at least 5 races?	203-854.csv	11
ns-1888	how many different countries have won gold medals?	203-314.csv	8
ns-1889	gonzaga coutinho has his points as how many?	203-22.csv	102
ns-1890	who placed next after ana salagean?	203-865.csv	Johanna Hubner
ns-1891	after patrick campbell who is the next tallest player?	203-418.csv	Steven Leven
ns-1892	how many employees does at&t have?	203-83.csv	256,000
ns-1893	are there more players who played for the grasshoppers or for servette?	204-26.csv	Grasshoppers
ns-1894	how many of the international goals teeratep winothai made were not in thailand?	203-14.csv	4
ns-1895	did joanna or toniquie participated in the 100 meter hurdles event?	204-766.csv	Joanna Hayes (USA) 12.60
ns-1896	what is the next opposing team after number 5?	204-329.csv	England
ns-1897	how many awards did nujoma receive in his lifetime?	203-769.csv	29
ns-1898	which stadium has the capacity to hold the least number of spectators?	204-992.csv	Estadio Municipal de Tarrazú
ns-1899	who was the first player to retire for the rangers?	203-754.csv	Andy Bathgate
ns-1900	who won their game, braga or liverpool?	204-510.csv	Braga
ns-1901	which place is last in terms of population?	204-646.csv	Paracas
ns-1902	how many bridges are over 1,000 feet long and also carry u.s. route 101?	204-507.csv	7
ns-1903	how many different positions are represented?	204-686.csv	4
ns-1904	what is the most popular political party for the presidents?	201-29.csv	NPS
ns-1905	what company does not have at least 5,000 employees?	203-320.csv	PKN Orlen SA
ns-1906	how many times did he come in 1st place?	203-270.csv	5
ns-1907	which single was the only one to make the charts?	204-574.csv	"Molitva"
ns-1908	did more cyclists withdraw during stage 3 or stage 4?	204-530.csv	Stage 3
ns-1909	how many competitions were held in cuba?	203-91.csv	3
ns-1910	what is the longest period of months between dates?	204-346.csv	13
ns-1911	how many compilation albums were released before 1995?	204-471.csv	2
ns-1912	the successor to chesapeake beach railway was what?	203-674.csv	East Washington Railway
ns-1913	how many consecutive times was argo arder the best dancer?	204-711.csv	6
ns-1914	cameron high school is in the same football class as which other high school?	204-624.csv	Chillicothe High School (Missouri)
ns-1915	how many films did sridhar direct in 1955?	203-204.csv	3
ns-1916	what was the last album released on the hed azi label?	203-325.csv	Shirat Rabim
ns-1917	how many albums were released in september?	203-276.csv	3
ns-1918	how many racers did not finish?	204-912.csv	1
ns-1919	what was the only 2013 festival?	204-337.csv	St Kilda Film Festival
ns-1920	how many sites are libraries?	204-423.csv	3
ns-1921	the first flight	203-538.csv	February 4, 1994
ns-1922	in 1994 austria won their game against which team?	204-933.csv	Uruguay
ns-1923	how many hurdles did bernie jump?	204-345.csv	1
ns-1924	what song comes consecutively after song 5?	204-573.csv	"I'll Try"
ns-1925	who many players were on the 2013/2014 squad?	203-481.csv	18
ns-1926	how long is the distance between pinkas street and begin boulevard?	203-108.csv	5.85
ns-1927	what were the total number of dates listed in march?	203-513.csv	6
ns-1928	how many places have the same lower zip code as yosemite national park?	204-356.csv	2
ns-1929	what is the title of the will.i.am song that appears after montell jordan's song?	203-810.csv	"Colors"
ns-1930	did any year have the same % of party list votes as 2009?	204-72.csv	no
ns-1931	how long in years does the table cover?	203-728.csv	18
ns-1932	which of the listed countries came in last during the 2007 worlds tournament?	203-586.csv	Austria
ns-1933	how many total plurinominal deputies are found in the departments of santa cruz, oruro, and pando?	204-246.csv	19
ns-1934	what piece of artwork was released directly after production of tanks?	204-106.csv	Express Engines at Tyseley, oil on canvas
ns-1935	number of jurisdictions with at least 10,000 priests	204-284.csv	3
ns-1936	what model comes after voodoo 3000	204-582.csv	Voodoo3 3500 TV
ns-1937	how many athletes did not have a time below 24?	204-155.csv	4
ns-1938	which single is under the chart of black singles and has a position of 11?	202-257.csv	"Can't Hide Love"
ns-1939	the landmark hotel and ratan orbit have how many floors?	204-541.csv	14
ns-1940	what is the total number of japanese athletes ranked in the top 25?	204-669.csv	3
ns-1941	who was the next opponent after the first game against sacramento?	204-73.csv	Los Angeles
ns-1942	what is the title of the last episode?	204-981.csv	"Skeletons in the Closet"
ns-1943	voodoo banshee was released fourth. what was the next release date?	204-582.csv	July 26, 1999
ns-1944	of the 9 episodes in series 1 of mongrels, how many were directed by adam miller but not written by jon brown?	204-997.csv	2
ns-1945	what was the first film released in	203-180.csv	January 6, 2008
ns-1946	are the listed dates in consecutive order?	204-799.csv	No
ns-1947	how many competitors tied for last place in the final leaderboard?	204-926.csv	3
ns-1948	how many wins did the team have over the course of the season?	203-522.csv	11
ns-1949	how many countries have only one competitor listed?	204-985.csv	4
ns-1950	rider marco simoncelli came in first. his total amount of points was	204-352.csv	25
ns-1951	what is the total amount of title?	204-379.csv	8
ns-1952	what is the number of the position held at the 2008 olympic games?	203-91.csv	15th
ns-1953	which country has more total medals, ecuador or chile?	204-771.csv	Chile
ns-1954	name at least one lighthouse on the list.	204-558.csv	Fort Gratiot Lighthouse
ns-1955	how many times was josiah reeve sheriff of suffolk county?	203-321.csv	5
ns-1956	how many games were played before they lost?	203-536.csv	9
ns-1957	where was the previous race location before monterrey?	204-845.csv	St. Petersburg, Florida
ns-1958	how many are featured in the constellation camelopardalis?	203-569.csv	4
ns-1959	what is the total number of points scored by riders from italy?	204-535.csv	46
ns-1960	how many horses finished before cassius?	204-330.csv	4
ns-1961	which country had the highest overall score?	203-526.csv	Serbia and Montenegro
ns-1962	which city is at the lowest altitude?	203-413.csv	Castelnuovo Scrivia
ns-1963	what is the number of songs eightysix has written for taio cruz?	204-927.csv	1
ns-1964	how many seasons in the prva hnl league were with the hajduk split club?	203-767.csv	3
ns-1965	on average how many times was the competition listed as friendly?	204-130.csv	6
ns-1966	how long is the first launch date to the last launch date?	204-222.csv	19 years
ns-1967	notorious b.i.g. released a total of how many singes in 1996?	203-11.csv	4
ns-1968	who was the only swimmer to take longer than 1:54?	204-433.csv	Javier Díaz
ns-1969	which rank won the most silver?	204-302.csv	6
ns-1970	how long did it take jorge delgado to finish?	204-834.csv	1:55.45
ns-1971	how long did it take for lorenzo to complete his race in paris, france?	203-734.csv	1:20:34
ns-1972	how many competitions had a score difference greater than 5?	203-843.csv	7
ns-1973	a boat was set on fire and destroyed in nevin, in 1995 after a dispute with local fishermen. what was her name?	204-33.csv	Hijack
ns-1974	how many athletes scored more that 5000 total points?	204-731.csv	22
ns-1975	before tetouan international mediterranean film festival, when's the last time he won an award?	203-191.csv	2007
ns-1976	bayern munich and borussia dortmund tied for the most...?	203-309.csv	Winners
ns-1977	what is the game after oklahoma state?	204-250.csv	Iowa State
ns-1978	who was the only player to come from dublin county?	204-952.csv	M. J. Ryan
ns-1979	how many games had at least 10,000 people in attendance?	203-118.csv	3
ns-1980	how many games were in november?	204-858.csv	5
ns-1981	how many stitches were required by the park visitor who was attacked in june of 1999?	204-708.csv	50
ns-1982	how many albums were released after the year 2005?	204-529.csv	6
ns-1983	how many cyclists were from russia?	204-155.csv	2
ns-1984	what was the first year that hilbre island one design keelboats were built?	204-33.csv	1958
ns-1985	what was the number of games in may 1979?	204-273.csv	5
ns-1986	how many more medals did the country with the most medals win than the country with the fewest medals won?	203-206.csv	10
ns-1987	was the world record for the snatch below or above 190 kg?	204-518.csv	below
ns-1988	who was the latest winner?	203-288.csv	Tungbeer (V20)
ns-1989	is sammie lee hill taller than matthew stafford?	204-612.csv	Yes
ns-1990	how many races were run before september 2004?	203-282.csv	6
ns-1991	with which label was the last album recorded?	204-394.csv	A&M
ns-1992	how large was the difference between the ottowa senators and the montreal canadiens on january 2nd?	203-517.csv	5
ns-1993	which district is larger: micoud or dennery?	203-212.csv	Micoud
ns-1994	what artist made the charts in 1983 after bette midler?	204-193.csv	Paul Simon
ns-1995	are there at least 12 managers on the list?	204-242.csv	no
ns-1996	how many consecutive seasons did the brewers go before making the playoffs?	204-319.csv	11
ns-1997	which route was used first?	203-44.csv	Rennes - Lisieux
ns-1998	what was the total number of games played?	204-774.csv	19
ns-1999	how many titles did henry reymond write?	203-394.csv	2
ns-2000	which position has the most players?	203-735.csv	Back
ns-2001	what color is above black/slate in the rj21 wiring table?	203-786.csv	Black/Brown
ns-2002	total of drivers on team kool green	204-946.csv	2
ns-2003	how many episodes were only viewed by less than 3 million viewers?	204-362.csv	1
ns-2004	which nation one the most bronze medals?	203-165.csv	China (CHN)
ns-2005	which site designated for biological interest has the smallest acreage?	203-207.csv	Doe Lea Stream Section
ns-2006	how long was "i go to rio" at no. 1?	203-197.csv	5
ns-2007	was julie pratt's time quicker than vonette dixon's?	204-71.csv	no
ns-2008	who was the visitor team in the last game of the year?	204-388.csv	Detroit Red Wings
ns-2009	name a tournament that had at least 3 runners up.	204-328.csv	Coca-Cola Classic
ns-2010	how long was daryl shore a coach of the strikers?	204-832.csv	3 years
ns-2011	how many competitors did not finish either race?	204-571.csv	2
ns-2012	what is seth's total number of films he directed?	204-228.csv	7
ns-2013	after 2007 how many miss northern irelands were non-finalist at miss world?	203-727.csv	3
ns-2014	what is the difference in horsepower between the nkf trains and the rts trains?	203-154.csv	15
ns-2015	what was the highest number of consecutive broncos wins?	203-730.csv	3
ns-2016	in what year did mischa barton land her first film role?	200-1.csv	1995
ns-2017	what is the manufacturer of the first diesel multiple unit?	203-154.csv	Hitachi
ns-2018	how many times was there a decrease in vote percentage between the years 1979 and 2004?	203-732.csv	3
ns-2019	the movie had the highest number of gross in opening weekend?	203-174.csv	Marvel's The Avengers
ns-2020	what is te first vicariate listed?	204-540.csv	Hartford
ns-2021	how many trials were there during this time?	204-628.csv	21
ns-2022	in which tournament did the team have the least rebounds per game?	203-527.csv	2012 Olympics
ns-2023	how many magazines were founded in the 1990s?	203-241.csv	30
ns-2024	who came in last of all the finalist?	203-129.csv	Laura Sicurello
ns-2025	which date is at the top of the table?	204-4.csv	February 9
ns-2026	what was the capacity of the first venue on this chart?	203-208.csv	41,040
ns-2027	what was the number of seasons this team played in a regional division?	204-532.csv	1
ns-2028	the 2011 universiade competition was held in shenzen, china. where was the previous univeriade held at?	203-781.csv	Belgrade, Serbia
ns-2029	how many counties did obama lead the vote?	203-660.csv	9
ns-2030	what is the total number of times jamaican speakers are represented on the chart	204-782.csv	2
ns-2031	how long is the longest song?	203-37.csv	4:03
ns-2032	in 2014-2015, the number of team challenges went up to how many levels?	203-185.csv	8
ns-2033	mike skinner came in 3 place, but who came in first?	204-853.csv	Jeff Gordon
ns-2034	who had the fastest time in run 1?	204-397.csv	Switzerland
ns-2035	according to the table, what is the total number of rhn trains manufactured by hitachi?	203-154.csv	76
ns-2036	how many of her videos were directed by yukihiko shimamura?	203-365.csv	2
